# Locations file.  This file is used to create the location list as used
# in the location selection dialog.
# Format:
# + One record per line
# + Fields in a record are delimited with the tab character
# + Line beginning with a # character are comments
# + Field are as follows:
#   - LocationName
#   - Provice/State
#   - Region (Code/Full English Name)
#   - Type code (C/B=Capital, R=Regional capital,N=Normal city,
#                O=Observatory, L=lander, I=spacecraft impact
#                A=spacecraft crash
#   - Population (thousand)
#   - Latitude (deg[N/S])
#   - Longitude (deg[E/W])
#   - Altitude (meters)
#   - Light Pollution (1-9 Bortle scale, empty=auto)
#   - TimeZone (empty=auto)
#   - Planet (empty=Earth)
#   - LandscapeKey (empty=auto)
Ushuaia	Tierra del Fuego	08	R	56.825	54.81084S	68.31591W	6	6	America/Argentina/Ushuaia
Unquillo	Cordoba	08	N	15.369	31.23073S	64.31615W	633	5	America/Argentina/Cordoba
Tres Isletas	Chaco	08	N	24.747	26.34067S	60.43207W	102	5	America/Argentina/Cordoba
Tres Arroyos	Buenos Aires	08	N	47.136	38.37394S	60.27978W	113	5	America/Argentina/Buenos_Aires
Trelew	Chubut	08	N	97.915	43.24895S	65.30505W	14	6	America/Argentina/Catamarca
Termas de Rio Hondo	Santiago del Estero	08	N	27.838	27.49362S	64.85972W	260	5	America/Argentina/Cordoba
Tartagal	Salta	08	N	60.819	22.51637S	63.80131W	499	6	America/Argentina/Salta
Tafi Viejo	Tucuman	08	N	48.459	26.73201S	65.25921W	629	5	America/Argentina/Tucuman
Sunchales	Santa Fe	08	N	18.757	30.94404S	61.56148W	98	5	America/Argentina/Cordoba
Santo Tome	Santa Fe	08	N	59.072	31.66274S	60.7653W	19	6	America/Argentina/Cordoba
Santiago del Estero	Santiago del Estero	08	R	252.192	27.79511S	64.26149W	188	7	America/Argentina/Cordoba
Santa Rosa	La Pampa	08	R	102.86	36.61667S	64.28333W	179	7	America/Argentina/Salta
Santa Lucia	San Juan	08	N	43.565	31.53987S	68.49503W	620	5	America/Argentina/San_Juan
Santa Fe	Santa Fe	08	R	391.164	31.64881S	60.70868W	21	7	America/Argentina/Cordoba
San Salvador de Jujuy	Jujuy	08	R	257.97	24.19457S	65.29712W	1260	7	America/Argentina/Jujuy
San Ramon de la Nueva Oran	Salta	08	N	74.059	23.13705S	64.32426W	358	6	America/Argentina/Salta
San Rafael	Mendoza	08	N	118.009	34.61772S	68.33007W	702	7	America/Argentina/Mendoza
San Pedro de Jujuy	Jujuy	08	N	58.43	24.23127S	64.86614W	587	6	America/Argentina/Jujuy
San Nicolas de los Arroyos	Buenos Aires	08	N	134.217	33.33425S	60.2108W	28	7	America/Argentina/Buenos_Aires
San Miguel de Tucuman	Tucuman	08	R	548.866	26.82414S	65.2226W	452	8	America/Argentina/Tucuman
San Martin de los Andes	Neuquen	08	N	23.519	40.15789S	71.35337W	651	5	America/Argentina/Salta
San Martin	Mendoza	08	N	82.549	33.08103S	68.46814W	661	6	America/Argentina/Mendoza
San Luis	San Luis	08	R	169.947	33.29501S	66.33563W	729	7	America/Argentina/San_Luis
San Justo	Santa Fe	08	N	21.809	30.78913S	60.59189W	59	5	America/Argentina/Cordoba
San Juan	San Juan	08	R	109.123	31.5375S	68.53639W	649	7	America/Argentina/San_Juan
San Jose de Jachal	San Juan	08	N	21.018	30.24057S	68.74693W	1176	5	America/Argentina/San_Juan
San Jorge	Santa Fe	08	N	16.873	31.89618S	61.85984W	109	5	America/Argentina/Cordoba
San Francisco	Cordoba	08	N	59.062	31.42797S	62.08266W	118	6	America/Argentina/Cordoba
Catamarca	Catamarca	08	R	159.139	28.46957S	65.78524W	545	7	America/Argentina/Catamarca
San Antonio Oeste	Rio Negro	08	N	16.966	40.73193S	64.94769W	12	5	America/Argentina/Salta
Salta	Salta	08	R	520.683	24.7859S	65.41166W	1183	8	America/Argentina/Salta
Rufino	Santa Fe	08	N	18.361	34.26827S	62.71262W	118	5	America/Argentina/Cordoba
Rosario	Santa Fe	08	N	948.312	32.94682S	60.63932W	38	8	America/Argentina/Cordoba
Rio Tercero	Cordoba	08	N	53.389	32.17301S	64.11405W	387	6	America/Argentina/Cordoba
Rio Segundo	Cordoba	08	N	18.155	31.6526S	63.9099W	341	5	America/Argentina/Cordoba
Rio Grande	Tierra del Fuego	08	N	52.681	53.78769S	67.70946W	9	6	America/Argentina/Ushuaia
Rio Gallegos	Santa Cruz	08	R	95.796	51.62261S	69.21813W	15	6	America/Argentina/Rio_Gallegos
Rio Cuarto	Cordoba	08	N	157.01	33.13067S	64.34992W	441	7	America/Argentina/Cordoba
Rio Ceballos	Cordoba	08	N	16.632	31.16486S	64.32241W	705	5	America/Argentina/Cordoba
Rawson	Chubut	08	R	26.335	43.30016S	65.10228W	13	5	America/Argentina/Catamarca
Rafaela	Santa Fe	08	N	88.713	31.25033S	61.4867W	103	6	America/Argentina/Cordoba
Quitilipi	Chaco	08	N	32.083	26.86913S	60.21683W	88	5	America/Argentina/Cordoba
Punta Alta	Buenos Aires	08	N	57.209	38.87588S	62.07359W	8	6	America/Argentina/Buenos_Aires
Puerto Madryn	Chubut	08	N	64.555	42.7692S	65.03851W	11	6	America/Argentina/Catamarca
Presidencia Roque Saenz Pena	Chaco	08	N	81.879	26.78522S	60.43876W	97	6	America/Argentina/Cordoba
Pocito	San Juan	08	N	40.969	31.68333S	68.58333W	608	5	America/Argentina/San_Juan
Plottier	Neuquen	08	N	25.186	38.96667S	68.23333W	279	5	America/Argentina/Salta
Pergamino	Buenos Aires	08	N	91.399	33.88995S	60.57357W	69	6	America/Argentina/Buenos_Aires
Perez	Santa Fe	08	N	24.436	32.99835S	60.76791W	37	5	America/Argentina/Cordoba
Parana	Entre Rios	08	R	247.139	31.73271S	60.52897W	78	7	America/Argentina/Cordoba
Palpala	Jujuy	08	N	48.199	24.25798S	65.21358W	1058	5	America/Argentina/Jujuy
Olavarria	Buenos Aires	08	N	89.721	36.89272S	60.32254W	170	6	America/Argentina/Buenos_Aires
Nueve de Julio	Buenos Aires	08	N	34.718	35.44437S	60.88313W	80	5	America/Argentina/Buenos_Aires
Neuquen	Neuquen	08	R	231.198	38.95161S	68.0591W	281	7	America/Argentina/Salta
Morteros	Cordoba	08	N	15.129	30.71164S	61.99862W	99	5	America/Argentina/Cordoba
Monteros	Tucuman	08	N	23.771	27.16741S	65.49832W	360	5	America/Argentina/Tucuman
Mendoza	Mendoza	08	R	114.893	32.89084S	68.82717W	746	7	America/Argentina/Mendoza
Marcos Juarez	Cordoba	08	N	24.226	32.6978S	62.10672W	117	5	America/Argentina/Cordoba
Machagai	Chaco	08	N	28.07	26.92614S	60.04955W	90	5	America/Argentina/Cordoba
Lincoln	Buenos Aires	08	N	41.808	34.86649S	61.5302W	92	5	America/Argentina/Buenos_Aires
Libertador General San Martin	Jujuy	08	N	49.267	23.81305S	64.79353W	464	5	America/Argentina/Jujuy
Las Brenas	Chaco	08	N	26.955	27.08966S	61.08161W	104	5	America/Argentina/Cordoba
La Rioja	La Rioja	08	R	178.872	29.41105S	66.85067W	502	7	America/Argentina/La_Rioja
La Falda	Cordoba	08	N	15.112	31.08841S	64.48987W	947	5	America/Argentina/Cordoba
La Calera	Cordoba	08	N	24.796	31.34377S	64.33529W	495	5	America/Argentina/Cordoba
Laboulaye	Cordoba	08	N	19.908	34.12662S	63.39119W	143	5	America/Argentina/Cordoba
Junin	Buenos Aires	08	N	87.509	34.58382S	60.94332W	83	6	America/Argentina/Buenos_Aires
Joaquin V. Gonzalez	Salta	08	N	19.185	25.11364S	64.12628W	380	5	America/Argentina/Salta
Jesus Maria	Cordoba	08	N	26.825	30.98153S	64.09424W	533	5	America/Argentina/Cordoba
Granadero Baigorria	Santa Fe	08	N	32.427	32.85683S	60.71754W	32	5	America/Argentina/Cordoba
Gobernador Galvez	Santa Fe	08	N	74.65	33.03016S	60.64045W	28	6	America/Argentina/Cordoba
General Villegas	Buenos Aires	08	N	16.27	35.03285S	63.01252W	112	5	America/Argentina/Buenos_Aires
General Roca	Rio Negro	08	N	73.212	39.03333S	67.58333W	237	6	America/Argentina/Salta
General Pinedo	Chaco	08	N	15.741	27.31667S	61.28333W	95	5	America/Argentina/Cordoba
General Pico	La Pampa	08	N	57.029	35.65662S	63.75682W	143	6	America/Argentina/Salta
General Mosconi	Salta	08	N	19.811	22.59588S	63.81255W	481	5	America/Argentina/Salta
Galvez	Santa Fe	08	N	18.374	32.02927S	61.22103W	57	5	America/Argentina/Cordoba
Firmat	Santa Fe	08	N	18.294	33.45937S	61.4832W	109	5	America/Argentina/Cordoba
Famailla	Tucuman	08	N	30.951	27.05413S	65.40329W	368	5	America/Argentina/Tucuman
Esquel	Chubut	08	N	28.486	42.91147S	71.31947W	577	5	America/Argentina/Catamarca
Esperanza	Santa Fe	08	N	35.885	31.4488S	60.93173W	40	5	America/Argentina/Cordoba
Embarcacion	Salta	08	N	23.961	23.21003S	64.09965W	292	5	America/Argentina/Salta
Embalse	Cordoba	08	N	15.9	32.18S	64.41809W	561	5	America/Argentina/Cordoba
El Bolson	Rio Negro	08	N	15.537	41.96051S	71.53336W	320	5	America/Argentina/Salta
Diamante	Entre Rios	08	N	19.545	32.06641S	60.63837W	71	5	America/Argentina/Cordoba
Dean Funes	Cordoba	08	N	20.164	30.42036S	64.34984W	691	5	America/Argentina/Cordoba
Cutral-Co	Neuquen	08	N	47.38	38.93424S	69.23052W	613	5	America/Argentina/Salta
Cruz del Eje	Cordoba	08	N	28.166	30.72644S	64.80387W	465	5	America/Argentina/Cordoba
Crespo	Entre Rios	08	N	18.296	32.02873S	60.30658W	109	5	America/Argentina/Cordoba
Cosquin	Cordoba	08	N	19.07	31.24508S	64.46563W	707	5	America/Argentina/Cordoba
Coronel Suarez	Buenos Aires	08	N	27	37.45467S	61.93343W	239	5	America/Argentina/Buenos_Aires
Coronda	Santa Fe	08	N	16.975	31.97263S	60.91983W	19	5	America/Argentina/Cordoba
Cordoba	Cordoba	08	R	1317.298	31.4135S	64.18105W	395	9	America/Argentina/Cordoba
Comodoro Rivadavia	Chubut	08	N	140.85	45.86413S	67.49656W	65	7	America/Argentina/Catamarca
Cipolletti	Rio Negro	08	N	75.078	38.93392S	67.99032W	267	6	America/Argentina/Salta
Cinco Saltos	Rio Negro	08	N	19.819	38.82225S	68.06293W	288	5	America/Argentina/Salta
Chivilcoy	Buenos Aires	08	N	54.514	34.89566S	60.01667W	60	6	America/Argentina/Buenos_Aires
Chimbas	San Juan	08	N	73.829	31.48333S	68.53333W	642	6	America/Argentina/San_Juan
Chilecito	La Rioja	08	N	42.248	29.16195S	67.4974W	1125	5	America/Argentina/La_Rioja
Charata	Chaco	08	N	27.813	27.21438S	61.18795W	98	5	America/Argentina/Cordoba
Chacabuco	Buenos Aires	08	N	34.587	34.64167S	60.47389W	73	5	America/Argentina/Buenos_Aires
Centenario	Neuquen	08	N	28.956	38.82955S	68.1318W	292	5	America/Argentina/Salta
Caucete	San Juan	08	N	33.609	31.65179S	68.28105W	578	5	America/Argentina/San_Juan
Catriel	Rio Negro	08	N	15.169	37.87907S	67.7956W	323	5	America/Argentina/Salta
Castelli	Chaco	08	N	36.588	25.94679S	60.61947W	113	5	America/Argentina/Cordoba
Casilda	Santa Fe	08	N	32.002	33.04417S	61.16806W	79	5	America/Argentina/Cordoba
Carcarana	Santa Fe	08	N	15.619	32.85679S	61.15331W	59	5	America/Argentina/Cordoba
Capitan Bermudez	Santa Fe	08	N	27.06	32.82262S	60.71852W	35	5	America/Argentina/Cordoba
Canada de Gomez	Santa Fe	08	N	36	32.81636S	61.39493W	93	5	America/Argentina/Cordoba
Caleta Olivia	Santa Cruz	08	N	36.077	46.43929S	67.52814W	17	5	America/Argentina/Rio_Gallegos
Bell Ville	Cordoba	08	N	35.105	32.62591S	62.68873W	132	5	America/Argentina/Cordoba
Bella Vista	Tucuman	08	N	15.126	27.03424S	65.30196W	366	5	America/Argentina/Tucuman
Bahia Blanca	Buenos Aires	08	N	299.101	38.71959S	62.27243W	24	7	America/Argentina/Buenos_Aires
Arroyo Seco	Santa Fe	08	N	20.62	33.15489S	60.50863W	29	5	America/Argentina/Cordoba
Arroyito	Cordoba	08	N	19.577	31.42022S	63.05002W	154	5	America/Argentina/Cordoba
Anatuya	Santiago del Estero	08	N	20.261	28.46064S	62.83472W	111	5	America/Argentina/Cordoba
Alta Gracia	Cordoba	08	N	40.384	31.65292S	64.42826W	556	5	America/Argentina/Cordoba
Allen	Rio Negro	08	N	26.083	38.97736S	67.82714W	258	5	America/Argentina/Salta
Alderetes	Tucuman	08	N	38.466	26.81667S	65.13333W	454	5	America/Argentina/Tucuman
Albardon	San Juan	08	N	20.413	31.43722S	68.52556W	641	5	America/Argentina/San_Juan
Aguilares	Tucuman	08	N	32.494	27.4338S	65.61427W	375	5	America/Argentina/Tucuman
Balvanera	Buenos Aires F.D.	08	N	152.198	34.61032S	58.39766W	35	7	America/Argentina/Buenos_Aires
Villa Santa Rita	Buenos Aires F.D.	08	N	34	34.61082S	58.481W	25	5	America/Argentina/Buenos_Aires
Villa Mercedes	San Luis	08	N	96.781	33.67571S	65.45783W	516	6	America/Argentina/San_Luis
San Miguel	Buenos Aires	08	N	72.992	34.54335S	58.71229W	37	6	America/Argentina/Buenos_Aires
San Carlos de Bariloche	Rio Negro	08	N	95.394	41.14557S	71.30822W	839	6	America/Argentina/Salta
Adrogue	Buenos Aires	08	N	28.265	34.80041S	58.38384W	28	5	America/Argentina/Buenos_Aires
Ingeniero Pablo Nogues	Buenos Aires	08	N	38.47	34.47775S	58.70652W	25	5	America/Argentina/Buenos_Aires
Jose C. Paz	Buenos Aires	08	N	230.208	34.51541S	58.76813W	32	7	America/Argentina/Buenos_Aires
Santa Maria	Buenos Aires	08	N	113.302	34.56635S	58.75762W	34	7	America/Argentina/Buenos_Aires
Pago Pago	Eastern District	24	C	11.5	14.27806S	170.7025W	144	5	Pacific/Pago_Pago
Wilten	Tyrol	20	N	18.142	47.25829N	11.38808E	586	5	Europe/Vienna
Wiener Neustadt	Lower Austria	20	N	44.82	47.80485N	16.23196E	270	5	Europe/Vienna
Vienna	Vienna	20	C	1691.468	48.20849N	16.37208E	193	9	Europe/Vienna
Wetzelsdorf	Styria	20	N	15.687	47.05293N	15.39923E	362	5	Europe/Vienna
Wels	Upper Austria	20	N	16.857	48.16667N	14.03333E	317	5	Europe/Vienna
Weinzierl bei Krems	Lower Austria	20	N	24.092	48.4N	15.6E	207	5	Europe/Vienna
Villach	Carinthia	20	N	58.882	46.61028N	13.85583E	494	6	Europe/Vienna
Telfs	Tyrol	20	N	15.229	47.30707N	11.06817E	637	5	Europe/Vienna
Strassgang	Styria	20	N	16.268	47.03333N	15.4E	351	5	Europe/Vienna
Stockerau	Lower Austria	20	N	16.292	48.38333N	16.21667E	171	5	Europe/Vienna
Steyr	Upper Austria	20	N	38.331	48.04274N	14.42127E	285	5	Europe/Vienna
Simmering	Vienna	20	N	101.42	48.18333N	16.43333E	163	7	Europe/Vienna
Sankt Poelten	Lower Austria	20	R	21.911	48.2N	15.63333E	275	5	Europe/Vienna
Sankt Peter	Styria	20	N	15.187	47.05N	15.46667E	353	5	Europe/Vienna
Sankt Peter	Carinthia	20	N	20.32	46.62978N	14.34016E	438	5	Europe/Vienna
Sankt Martin	Carinthia	20	N	20	46.61667N	14.28333E	443	5	Europe/Vienna
Salzburg	Salzburg	20	R	157.245	47.79941N	13.04399E	435	7	Europe/Vienna
Saalfelden am Steinernen Meer	Salzburg	20	N	16.79	47.42681N	12.848E	742	5	Europe/Vienna
Pradl	Tyrol	20	N	32.588	47.26539N	11.4152E	579	5	Europe/Vienna
Perchtoldsdorf	Lower Austria	20	N	15.047	48.11935N	16.26607E	257	5	Europe/Vienna
Ottakring	Vienna	20	N	104.627	48.21667N	16.3E	247	7	Europe/Vienna
Moedling	Lower Austria	20	N	20.555	48.08605N	16.28921E	222	5	Europe/Vienna
Meidling	Vienna	20	N	97.624	48.16667N	16.33333E	212	6	Europe/Vienna
Lustenau	Vorarlberg	20	N	22.821	47.42642N	9.65851E	405	5	Europe/Vienna
Linz	Upper Austria	20	R	204.846	48.30639N	14.28611E	268	7	Europe/Vienna
Klosterneuburg	Lower Austria	20	N	15.614	48.30521N	16.32522E	192	5	Europe/Vienna
Klagenfurt am Woerthersee	Carinthia	20	R	100.316	46.62472N	14.30528E	450	7	Europe/Vienna
Innsbruck	Tyrol	20	R	132.493	47.26266N	11.39454E	587	7	Europe/Vienna
Innere Stadt	Vienna	20	N	16.45	48.20906N	16.37135E	190	5	Europe/Vienna
Hoetting	Tyrol	20	N	35.043	47.26815N	11.36868E	666	5	Europe/Vienna
Hohenems	Vorarlberg	20	N	16.317	47.36121N	9.68694E	522	5	Europe/Vienna
Hietzing	Vienna	20	N	54.265	48.18623N	16.2965E	201	6	Europe/Vienna
Hernals	Vienna	20	N	57.546	48.23333N	16.26667E	339	6	Europe/Vienna
Graz	Styria	20	R	295.424	47.06667N	15.45E	363	7	Europe/Vienna
Floridsdorf	Vienna	20	N	162.779	48.25N	16.4E	159	7	Europe/Vienna
Feldkirch	Vorarlberg	20	N	33.42	47.23306N	9.6E	475	5	Europe/Vienna
Eggenberg	Styria	20	N	20.511	47.07N	15.39871E	369	5	Europe/Vienna
Dornbirn	Vorarlberg	20	N	49.278	47.41427N	9.74195E	437	5	Europe/Vienna
Bregenz	Vorarlberg	20	R	29.806	47.50311N	9.7471E	405	5	Europe/Vienna
Baden	Lower Austria	20	N	26.286	48.00543N	16.23264E	230	5	Europe/Vienna
Amstetten	Lower Austria	20	N	15.559	48.1229N	14.87206E	277	5	Europe/Vienna
Favoriten	Vienna	20	N	201.882	48.16116N	16.38233E	236	7	Europe/Vienna
Donaustadt	Vienna	20	N	187.007	48.2333N	16.46002E	155	7	Europe/Vienna
Jakomini	Styria	20	N	32.912	47.05441N	15.44984E	349	5	Europe/Vienna
Lend	Styria	20	N	31.147	47.08256N	15.41589E	363	5	Europe/Vienna
Geidorf	Styria	20	N	24.767	47.08393N	15.444E	374	5	Europe/Vienna
Sankt Leonhard	Styria	20	N	15.853	47.06924N	15.45784E	366	5	Europe/Vienna
Andritz	Styria	20	N	19.02	47.11387N	15.42348E	375	5	Europe/Vienna
Gries	Styria	20	N	29.363	47.06236N	15.42421E	353	5	Europe/Vienna
Scarborough	Western Australia	21	N	17.605	31.89578S	115.76431E	9	5	Australia/Perth
Rockingham	Western Australia	21	N	15.312	32.27682S	115.72978E	8	5	Australia/Perth
Perth	Western Australia	21	R	2192.229	31.95224S	115.8614E	34	9	Australia/Perth
Mount Isa	Queensland	21	N	22.785	20.72523S	139.49727E	363	5	Australia/Brisbane
Morphett Vale	South Australia	21	N	24.002	35.13333S	138.51667E	92	5	Australia/Adelaide
Mandurah	Western Australia	21	N	107.641	32.5269S	115.7217E	4	7	Australia/Perth
Kwinana	Western Australia	21	N	30.433	32.23013S	115.78128E	7	5	Australia/Perth
Gosnells	Western Australia	21	N	21.149	32.081S	116.0054E	23	5	Australia/Perth
Geraldton	Western Australia	21	N	37.648	28.77897S	114.61459E	15	5	Australia/Perth
Gawler	South Australia	21	N	20.006	34.60251S	138.74902E	57	5	Australia/Adelaide
Darwin	Northern Territory	21	R	147.255	12.46113S	130.84185E	31	7	Australia/Darwin
Byford	Western Australia	21	N	18.878	32.22099S	116.009E	64	5	Australia/Perth
Busselton	Western Australia	21	N	21.898	33.65249S	115.3455E	7	5	Australia/Perth
Bunbury	Western Australia	21	N	76.452	33.32711S	115.64137E	5	6	Australia/Perth
Australind	Western Australia	21	N	15.988	33.2792S	115.71504E	8	5	Australia/Perth
Alice Springs	Northern Territory	21	N	25.186	23.69748S	133.88362E	583	5	Australia/Darwin
Albany	Western Australia	21	N	33.65	35.02692S	117.88369E	14	5	Australia/Perth
Adelaide	South Australia	21	R	1387.29	34.92866S	138.59863E	59	9	Australia/Adelaide
Yarraville	Victoria	21	N	15.636	37.81667S	144.9E	15	5	Australia/Melbourne
Wollert	Victoria	21	N	24.407	37.58333S	145.03333E	199	5	Australia/Melbourne
Wodonga	Victoria	21	N	18.582	36.12179S	146.88809E	167	5	Australia/Melbourne
Wheelers Hill	Victoria	21	N	20.652	37.9S	145.18333E	120	5	Australia/Melbourne
Westmead	New South Wales	21	N	17.835	33.80383S	150.98768E	36	5	Australia/Sydney
Werribee	Victoria	21	N	50.027	37.9S	144.66667E	27	6	Australia/Melbourne
Warwick	Queensland	21	N	15.38	28.21901S	152.03438E	462	5	Australia/Brisbane
Warrnambool	Victoria	21	N	29.176	38.38176S	142.48799E	24	5	Australia/Melbourne
Warragul	Victoria	21	N	15.284	38.15912S	145.93118E	135	5	Australia/Melbourne
Wantirna South	Victoria	21	N	20.754	37.88333S	145.21667E	71	5	Australia/Melbourne
Wangaratta	Victoria	21	N	19.318	36.35846S	146.32056E	151	5	Australia/Melbourne
Wahroonga	New South Wales	21	N	17.652	33.71816S	151.11561E	206	5	Australia/Sydney
Upper Coomera	Queensland	21	N	24.956	27.87683S	153.28572E	59	5	Australia/Brisbane
Truganina	Victoria	21	N	36.305	37.81667S	144.75E	41	5	Australia/Melbourne
Traralgon	Victoria	21	N	24.605	38.19528S	146.5415E	46	5	Australia/Melbourne
Townsville	Queensland	21	N	180.82	19.26639S	146.80569E	15	7	Australia/Brisbane
Toowoomba	Queensland	21	N	140.303	27.56056S	151.95386E	599	7	Australia/Brisbane
Thornbury	Victoria	21	N	19.005	37.75819S	145.00583E	68	5	Australia/Melbourne
Thomastown	Victoria	21	N	20.234	37.68333S	145.01667E	113	5	Australia/Melbourne
Templestowe	Victoria	21	N	16.966	37.75405S	145.14864E	74	5	Australia/Melbourne
Tarneit	Victoria	21	N	56.37	37.83634S	144.65952E	50	6	Australia/Melbourne
Taree	New South Wales	21	N	16.359	31.91099S	152.45387E	30	5	Australia/Sydney
Tamworth	New South Wales	21	N	63.92	31.09048S	150.92905E	384	6	Australia/Sydney
Sydney	New South Wales	21	R	5231.147	33.86785S	151.20732E	58	9	Australia/Sydney
Surry Hills	New South Wales	21	N	16.492	33.88374S	151.21282E	41	5	Australia/Sydney
Surfers Paradise	Queensland	21	N	31.073	28.00274S	153.42999E	13	5	Australia/Brisbane
Sunbury	Victoria	21	N	38.851	37.57742S	144.72607E	220	5	Australia/Melbourne
Strathfield	New South Wales	21	N	25.769	33.88096S	151.07986E	39	5	Australia/Sydney
Springvale	Victoria	21	N	22.174	37.94853S	145.15274E	55	5	Australia/Melbourne
South Yarra	Victoria	21	N	25.237	37.83834S	144.99149E	18	5	Australia/Melbourne
Southport	Queensland	21	N	32.965	27.96724S	153.39796E	7	5	Australia/Brisbane
Shepparton	Victoria	21	N	51.631	36.38047S	145.39867E	115	6	Australia/Melbourne
Seven Hills	New South Wales	21	N	19.196	33.78333S	150.93333E	47	5	Australia/Sydney
Seaford	Victoria	21	N	17.215	38.1S	145.13333E	7	5	Australia/Melbourne
Saint Kilda	Victoria	21	N	19.49	37.8676S	144.98099E	11	5	Australia/Melbourne
Saint Ives	New South Wales	21	N	18.384	33.72976S	151.15977E	168	5	Australia/Sydney
Saint Albans	Victoria	21	N	35.091	37.73333S	144.8E	81	5	Australia/Melbourne
Ryde	New South Wales	21	N	26.385	33.8188S	151.1062E	39	5	Australia/Sydney
Rowville	Victoria	21	N	33.571	37.93333S	145.23333E	73	5	Australia/Melbourne
Rockhampton	Queensland	21	N	78.592	23.38032S	150.50595E	13	6	Australia/Brisbane
Rockdale	New South Wales	21	N	15.436	33.95S	151.13333E	42	5	Australia/Sydney
Ringwood	Victoria	21	N	19.144	37.81667S	145.23333E	137	5	Australia/Melbourne
Richmond	Victoria	21	N	28.587	37.81819S	145.00176E	20	5	Australia/Melbourne
Reservoir	Victoria	21	N	51.096	37.71667S	145E	89	6	Australia/Melbourne
Quakers Hill	New South Wales	21	N	26.904	33.73333S	150.88333E	39	5	Australia/Sydney
Preston	Victoria	21	N	33.79	37.75S	145.01667E	61	5	Australia/Melbourne
Port Melbourne	Victoria	21	N	17.633	37.83961S	144.94228E	7	5	Australia/Melbourne
Port Macquarie	New South Wales	21	N	45.692	31.43084S	152.90894E	10	5	Australia/Sydney
Point Cook	Victoria	21	N	66.781	37.91482S	144.75088E	10	6	Australia/Melbourne
Pascoe Vale	Victoria	21	N	18.171	37.73333S	144.93333E	74	5	Australia/Melbourne
Palm Beach	Queensland	21	N	15.205	28.11694S	153.46584E	0	5	Australia/Brisbane
Pakenham	Victoria	21	N	54.118	38.07018S	145.47411E	44	6	Australia/Melbourne
Orange	New South Wales	21	N	38.408	33.28397S	149.10018E	868	5	Australia/Sydney
Officer	Victoria	21	N	18.503	38.05916S	145.40947E	45	5	Australia/Melbourne
North Melbourne	Victoria	21	N	15.395	37.79798S	144.94512E	18	5	Australia/Melbourne
Northcote	Victoria	21	N	25.276	37.76667S	145E	52	5	Australia/Melbourne
Noble Park	Victoria	21	N	30.921	37.96667S	145.16667E	46	5	Australia/Melbourne
Newcastle	New South Wales	21	N	348.539	32.92953S	151.7801E	48	7	Australia/Sydney
Nerang	Queensland	21	N	16.739	27.98941S	153.33633E	13	5	Australia/Brisbane
Narre Warren	Victoria	21	N	27.689	38.03333S	145.3E	19	5	Australia/Melbourne
Narangba	Queensland	21	N	18.217	27.20338S	152.95923E	48	5	Australia/Brisbane
Mulgrave	Victoria	21	N	19.889	37.92845S	145.17708E	81	5	Australia/Melbourne
Mount Waverley	Victoria	21	N	35.34	37.87709S	145.12939E	121	5	Australia/Melbourne
Mount Martha	Victoria	21	N	19.846	38.26667S	145.01667E	11	5	Australia/Melbourne
Mount Gambier	South Australia	21	N	25.03	37.8318S	140.77919E	41	5	Australia/Adelaide
Mount Eliza	Victoria	21	N	18.734	38.18333S	145.08333E	55	5	Australia/Melbourne
Mount Druitt	New South Wales	21	N	16.682	33.76667S	150.81667E	47	5	Australia/Sydney
Mosman	New South Wales	21	N	27.844	33.83902S	151.23956E	24	5	Australia/Sydney
Mornington	Victoria	21	N	25.759	38.21792S	145.03876E	25	5	Australia/Melbourne
Morayfield	Queensland	21	N	21.221	27.10876S	152.94907E	8	5	Australia/Brisbane
South Morang	Victoria	21	N	24.989	37.65S	145.1E	145	5	Australia/Melbourne
Mooroolbark	Victoria	21	N	23.059	37.78247S	145.31682E	125	5	Australia/Melbourne
Moonee Ponds	Victoria	21	N	16.224	37.76667S	144.91667E	47	5	Australia/Melbourne
Mitcham	Victoria	21	N	16.795	37.81667S	145.2E	142	5	Australia/Melbourne
Miranda	New South Wales	21	N	15.111	34.03857S	151.10005E	30	5	Australia/Sydney
Mill Park	Victoria	21	N	28.712	37.66667S	145.06667E	133	5	Australia/Melbourne
Mildura	Victoria	21	N	32.936	34.18551S	142.16251E	56	5	Australia/Melbourne
Merrylands	New South Wales	21	N	29.508	33.83333S	150.98333E	25	5	Australia/Sydney
Mernda	Victoria	21	N	23.369	37.60075S	145.09555E	167	5	Australia/Melbourne
Melbourne	Victoria	21	R	4917.75	37.814S	144.96332E	25	9	Australia/Melbourne
Mascot	New South Wales	21	N	15.985	33.92598S	151.19347E	11	5	Australia/Sydney
Maryborough	Queensland	21	N	15.479	25.54073S	152.70493E	11	5	Australia/Brisbane
Marrickville	New South Wales	21	N	26.14	33.90741S	151.15546E	12	5	Australia/Sydney
Maroubra	New South Wales	21	N	30.224	33.95S	151.23333E	24	5	Australia/Sydney
Manly	New South Wales	21	N	16.17	33.79798S	151.28826E	10	5	Australia/Sydney
Maitland	New South Wales	21	N	67.132	32.73308S	151.5574E	16	6	Australia/Sydney
Mackay	Queensland	21	N	123.183	21.15345S	149.16554E	11	7	Australia/Brisbane
Liverpool	New South Wales	21	N	27.545	33.91938S	150.92588E	22	5	Australia/Sydney
Lilydale	Victoria	21	N	17.348	37.75S	145.35E	99	5	Australia/Melbourne
