051.5239	+31.6747	 734	  10	4
065.3868	+44.3679	 735	   4	6
060.8479	+40.6374	 736	 210	6
072.1894	+48.5540	 737	   1	3
057.0632	+36.6530	 738	 300	6
076.9666	+50.3317	 739	   8	5
051.7704	+30.9071	 740	  20	5
052.2738	+31.3885	 741	   9	3
071.1695	+46.7586	 742	  55	5
043.9609	+20.2016	 743	 140	5
071.4199	+46.7575	 744	  50	4
074.6878	+48.0090	 745	   9	3
052.2658	+29.8385	 746	  10	4
073.9303	+47.3959	 747	   2	3
057.8073	+35.4833	 748	  40	4
054.7825	+32.1621	 749	 150	6
087.2529	+52.5158	 750	  90	6
085.9959	+52.0218	 751	 160	6
060.3215	+36.9729	 752	 300	4
043.9534	+18.2016	 753	 100	6
073.9205	+46.4126	 754	  60	6
072.9127	+45.7506	 755	  12	6
060.3193	+36.6396	 756	 160	1
058.0497	+34.1489	 757	  45	6
056.0345	+32.1404	 758	  10	2
076.4222	+46.2342	 759	  90	6
091.7489	+52.1606	 760	  25	6
054.7665	+29.1621	 761	 140	6
044.9507	+17.1982	 762	  30	5
048.2148	+19.8535	 763	  25	6
089.7184	+49.6704	 764	  40	6
089.7108	+49.0037	 765	  50	6
067.8232	+35.4402	 766	   3	4
067.8232	+35.4402	 767	   3	4
079.3868	+42.0534	 768	  70	4
081.8975	+43.0414	 769	  20	5
056.4939	+24.1552	 770	  90	3
056.4939	+24.1552	 771	  60	1
056.4939	+24.1552	 772	 180	5
055.7359	+22.6582	 773	 150	6
058.7532	+25.4793	 774	 180	3
060.7616	+26.6376	 775	  50	6
058.2459	+24.1480	 776	 200	6
061.2609	+26.3855	 777	  20	4
081.6257	+40.5426	 778	  10	5
060.2532	+25.1397	 779	 150	6
077.8528	+38.0273	 780	   2	3
079.8611	+38.8844	 781	  30	5
064.7749	+28.2037	 782	  15	5
078.3484	+37.3916	 783	  10	5
078.3484	+37.3916	 784	   2	1
065.5271	+28.4504	 785	   5	4
063.2591	+25.6269	 786	 180	4
080.8439	+36.5463	 787	 180	6
066.7652	+26.0949	 788	   5	4
084.6032	+37.5282	 789	 120	6
119.4042	+47.1986	 790	  30	6
078.5746	+34.0571	 791	 100	3
072.0416	+29.7877	 792	  10	4
067.7690	+26.6070	 793	 360	6
081.3368	+35.5439	 794	  55	3
079.3274	+34.3869	 795	  50	2
079.5752	+34.0523	 796	 240	4
083.8428	+36.1986	 797	  60	6
074.7987	+30.5582	 798	   8	4
065.7509	+23.6160	 799	 140	5
067.0073	+24.6104	 800	 300	6
121.3915	+46.3569	 801	  90	4
084.5907	+35.8616	 802	   2	3
084.8407	+35.8604	 803	  12	4
082.0788	+34.3737	 804	  13	2
085.5934	+36.1901	 805	  40	4
069.5182	+26.1825	 806	   4	5
080.5711	+33.3809	 807	  40	2
085.3409	+35.8580	 808	  10	2
076.8019	+30.8321	 809	   2	5
082.8280	+34.2034	 810	   4	1
119.6387	+45.5309	 811	  60	4
068.0067	+24.3226	 812	   4	5
070.0162	+25.7469	 813	   4	3
066.7483	+22.9449	 814	  10	2
069.0070	+24.2348	 815	   1	5
068.2494	+22.9382	 816	 130	6
065.4803	+19.6171	 817	   7	2
084.8049	+30.6938	 818	  22	5
066.9772	+18.7772	 819	 150	6
042.3779	 -3.7933	 820	  40	6
067.7243	+18.1072	 821	   6	3
084.7880	+28.0272	 822	 200	3
091.0545	+30.4968	 823	   4	2
091.0529	+30.2468	 824	   2	2
091.0524	+30.1635	 825	  10	5
087.7823	+27.0127	 826	   7	3
088.0323	+27.0115	 827	  10	3
063.4350	+10.2093	 828	   5	3
059.9182	 +6.6409	 829	  22	4
084.7602	+23.3606	 830	   8	5
063.9289	 +8.7905	 831	  30	6
063.9289	 +8.7905	 832	   6	4
083.7524	+22.0321	 833	   8	1
063.9259	 +8.1238	 834	 140	6
059.9112	 +4.9743	 835	  20	4
060.4064	 +3.8055	 836	  80	4
085.2433	+20.3416	 837	   3	5
075.4578	+14.0716	 838	  90	6
060.6536	 +3.1378	 839	 600	5
094.7601	+23.2787	 840	   8	3
095.2611	+23.4763	 841	  50	5
068.1725	 +7.1050	 842	 270	6
092.2507	+21.5909	 843	  10	3
094.2556	+22.4812	 844	  50	0
095.7581	+22.9739	 845	  40	4
069.9236	 +7.2638	 846	  10	5
070.1744	 +7.4293	 847	  25	6
078.7035	+13.0229	 848	   2	5
068.1672	 +5.9384	 849	  10	5
079.4555	+13.3860	 850	   5	2
079.4555	+13.3860	 851	  15	5
068.4172	 +5.9373	 852	  10	6
060.1409	 +0.1400	 853	 930	6
092.4946	+20.4897	 854	  40	1
091.9847	+18.6921	 855	   3	2
048.1067	 -9.2296	 856	  15	4
080.4457	+11.3812	 857	  70	5
092.9811	+18.0206	 858	  10	5
093.2309	+17.9861	 859	   4	2
073.9157	 +5.4120	 860	  40	5
059.8741	 -3.8589	 861	  90	5
092.2195	+15.8243	 862	  30	3
092.2192	+15.7743	 863	  42	4
092.2186	+15.6576	 864	  30	3
083.1894	+10.0347	 865	 270	4
080.4309	 +8.3812	 866	   3	2
080.4309	 +8.3812	 867	  20	4
076.6692	 +6.0658	 868	  30	5
079.6779	 +7.8015	 869	  40	4
052.1043	 -9.3278	 870	  65	5
079.6747	 +7.1348	 871	  30	4
079.4239	 +6.9694	 872	  40	4
092.4608	+14.1564	 873	  30	5
092.7086	+13.7386	 874	  30	5
093.9613	+14.2825	 875	   8	5
093.7091	+13.8337	 876	   3	2
092.4539	+12.8231	 877	   1	5
086.1854	 +9.1869	 878	  30	4
086.4348	 +9.0523	 879	   3	1
079.9133	 +4.7670	 880	  40	4
080.6647	 +5.0468	 881	  45	4
080.1631	 +4.7158	 882	  40	4
079.4106	 +4.2194	 883	  40	4
079.9106	 +4.2170	 884	  50	4
082.6640	 +4.8705	 885	  70	4
082.6630	 +4.6705	 886	   3	2
096.6993	+11.9692	 887	 130	6
082.1591	 +3.8729	 888	  55	4
097.7009	+12.2977	 889	  55	5
080.6543	 +2.8801	 890	 120	3
107.9706	+16.7491	 891	 120	6
082.6575	 +3.5372	 892	  30	5
068.1183	 -4.8948	 893	  60	6
084.6608	 +4.1942	 894	  20	3
097.6942	+10.9644	 895	 120	6
066.8625	 -6.2226	 896	  40	5
067.8645	 -5.7270	 897	  25	5
097.6916	+10.4477	 898	   5	3
099.1939	+10.9572	 899	  30	4
068.6139	 -5.8304	 900	  26	5
098.1910	+10.3453	 901	   2	1
099.1931	+10.7905	 902	   9	2
097.6894	+10.0144	 903	  25	3
098.1901	+10.1620	 904	   2	1
087.6625	 +4.5130	 905	  80	6
070.3656	 -5.4050	 906	  40	4
078.3836	 -1.4424	 907	  10	3
090.1649	 +5.0008	 908	 240	6
070.1122	 -6.1539	 909	  35	4
077.6304	 -2.1055	 910	  45	3
100.1886	 +9.9024	 911	  10	1
100.1876	 +9.7024	 912	  45	2
083.3873	 -0.6664	 913	   2	2
083.6382	 -0.4676	 914	   2	2
078.8804	 -2.1115	 915	  60	3
076.6246	 -3.3508	 916	   2	1
071.8630	 -5.9119	 917	  70	3
083.1407	 +0.0348	 918	1560	6
079.8819	 -1.7829	 919	  50	3
099.6828	 +8.7215	 920	   2	1
084.1386	 -0.3867	 921	  10	2
100.1839	 +8.9524	 922	 180	4
076.1219	 -3.9317	 923	 120	5
085.1370	 -0.7248	 924	  15	4
085.1374	 -0.6415	 925	   2	3
102.9386	 +9.9893	 926	  10	5
085.1377	 -0.5749	 927	   2	3
084.6398	 -0.1391	 928	  15	3
099.4291	 +7.9560	 929	 540	5
098.4259	 +7.2942	 930	  30	4
098.4259	 +7.2942	 931	  15	3
097.9244	 +6.9632	 932	  55	4
086.8955	 +1.0167	 933	 420	3
086.8955	 +1.0167	 934	 140	2
083.6350	 -1.1343	 935	  15	3
098.4227	 +6.6275	 936	  11	3
079.6240	 -3.4484	 937	 200	4
086.8916	 +0.2167	 938	   7	2
086.6406	 +0.0179	 939	  10	1
083.6326	 -1.6343	 940	  50	3
097.9191	 +5.8799	 941	  18	3
080.1223	 -3.7841	 942	 100	3
098.4178	 +5.6275	 943	  30	3
085.1331	 -1.5248	 944	   8	1
078.8668	 -4.9448	 945	  90	3
085.3830	 -1.5594	 946	  10	1
101.1724	 +6.6143	 947	  60	4
098.1646	 +4.9621	 948	  80	1
098.1646	 +4.9621	 949	  18	3
084.3794	 -2.3045	 950	  70	3
099.1653	 +5.1239	 951	  15	3
100.1669	 +5.4525	 952	 200	4
085.3793	 -2.3094	 953	  90	1
085.3793	 -2.3094	 954	  10	1
088.6357	 -0.9918	 955	  40	2
080.1143	 -5.4507	 956	  50	4
080.3643	 -5.4519	 957	   8	3
084.8753	 -3.1403	 958	  60	3
075.6029	 -7.9293	 959	 180	3
079.8619	 -5.9495	 960	  30	3
080.8642	 -5.4543	 961	  30	3
085.3753	 -3.1427	 962	  50	2
083.1189	 -4.4651	 963	   8	5
080.6127	 -5.7864	 964	 110	4
084.8729	 -3.6403	 965	   8	3
088.8825	 -1.6597	 966	  90	5
084.8713	 -3.9736	 967	  15	3
075.3482	 -8.9282	 968	  20	4
081.1110	 -6.1222	 969	  15	3
098.6533	 +2.6264	 970	  40	4
098.6533	 +2.6264	 971	  25	3
098.6533	 +2.6264	 972	  10	2
098.6533	 +2.6264	 973	  20	2
083.8640	 -5.4687	 974	  90	1
074.8434	 -9.9258	 975	 120	5
089.3760	 -2.9954	 976	 160	3
084.3615	 -5.9712	 977	 240	3
099.6485	 +1.6216	 978	  40	3
084.1078	 -6.7366	 979	   2	1
076.5882	-10.9340	 980	  50	6
068.8238	-14.3981	 981	 120	6
088.3638	 -5.4906	 982	  50	3
100.8928	 +0.4489	 983	  60	6
101.1420	 +0.2811	 984	  40	5
089.1122	 -5.8275	 985	  60	3
101.3920	 +0.2799	 986	  20	3
101.1412	 +0.1144	 987	  20	4
088.1089	 -6.4893	 988	 180	4
086.8549	 -7.3166	 989	  60	4
092.1147	 -5.3088	 990	  10	3
077.8305	-12.4399	 991	  70	5
085.0947	 -9.3914	 992	  10	5
092.1103	 -6.2088	 993	   3	2
091.8594	 -6.3909	 994	   2	1
092.1097	 -6.3421	 995	   3	2
092.6105	 -6.1779	 996	   2	3
092.6103	 -6.2112	 997	   2	3
092.3597	 -6.3433	 998	   3	1
092.1088	 -6.5088	 999	  15	3
092.8607	 -6.1457	1000	   2	3
083.0870	-10.9651	1001	  80	5
084.5901	-10.3056	1002	  50	5
093.6101	 -6.2660	1003	   1	4
093.8599	 -6.3006	1004	   1	4
082.5820	-11.9626	1005	  60	5
083.3302	-12.2996	1006	  50	5
084.8326	-11.8068	1007	  30	5
091.0927	 -9.7539	1008	   3	1
086.0791	-12.4795	1009	  35	5
085.5766	-12.9771	1010	 200	5
091.3365	-11.0051	1011	 240	6
104.8684	 -4.7366	1012	  12	5
107.1210	 -4.2472	1013	   1	1
101.6055	 -7.3379	1014	   8	4
097.5938	 -9.6354	1015	   5	3
089.5729	-13.6632	1016	  68	6
096.3390	-10.5626	1017	   5	4
093.5815	-12.0160	1018	  43	5
089.5703	-14.1632	1019	   3	4
103.8532	 -7.8986	1020	  11	5
104.8541	 -7.7366	1021	   2	3
104.1016	 -8.2331	1022	  22	3
105.0988	 -8.8544	1023	   3	2
107.6038	 -7.9161	1024	  90	6
091.3107	-16.0050	1025	 140	5
109.1002	 -8.7564	1026	 140	5
106.0915	-10.4091	1027	  20	1
109.0986	 -9.0897	1028	  70	5
110.3520	 -8.4288	1029	  40	5
105.5874	-11.2401	1030	  20	4
111.1022	 -8.4322	1031	  40	5
109.0966	 -9.5064	1032	   7	2
106.5884	-11.0781	1033	 150	4
107.5911	-10.5828	1034	 120	5
105.8362	-11.4913	1035	  15	4
109.0915	-10.5897	1036	  60	4
106.3335	-12.0769	1037	 150	2
107.0849	-11.8304	1038	  15	4
106.3326	-12.2603	1039	  10	1
109.5797	-13.0920	1040	  20	3
109.5795	-13.1253	1041	  10	2
106.3120	-16.4102	1042	   7	4
107.3021	-18.4148	1043	  20	5
107.5520	-18.4660	1044	  10	1
111.3133	-16.5999	1045	   8	6
113.0623	-17.0078	1046	  20	3
103.7773	-22.7317	1047	  60	4
112.5542	-18.5889	1048	   3	2
101.2687	-24.0532	1049	 180	5
112.5513	-19.1555	1050	  30	5
113.8041	-18.7778	1051	   4	3
103.5216	-23.7305	1052	  20	5
113.0501	-19.4744	1053	  10	4
109.7852	-21.9263	1054	  60	4
107.5275	-23.0826	1055	 150	6
106.2703	-24.2434	1056	  70	6
112.2860	-22.1044	1057	  33	4
110.0242	-23.9941	1058	  10	3
110.7742	-24.0976	1059	 300	5
111.7722	-24.6021	1060	 180	4
113.2771	-23.9422	1061	  20	4
114.0205	-25.2788	1062	  10	3
111.5023	-28.1009	1063	  90	5
111.2462	-29.0998	1064	 180	6
118.0183	-26.4630	1065	   8	1
118.0183	-26.4630	1066	  10	2
118.2686	-26.4641	1067	  50	3
109.4839	-30.8418	1068	 110	5
147.3717	 -7.2337	1069	  45	6
111.4833	-31.2675	1070	 130	5
130.0530	-22.3448	1071	  80	4
116.2338	-32.1220	1072	 120	5
130.0427	-24.6781	1073	  50	4
131.0463	-24.1818	1074	  70	4
131.7981	-24.0179	1075	  60	4
132.5456	-24.8540	1076	  70	4
134.2968	-25.1935	1077	 840	5
135.0438	-26.1961	1078	 210	4
132.5290	-28.5206	1079	  15	5
133.2811	-28.3566	1080	  10	5
133.5323	-28.1908	1081	  80	6
136.7861	-28.7020	1082	 360	6
138.0407	-28.2062	1083	 300	4
136.7773	-30.7020	1084	 120	5
141.2977	-28.0498	1085	  20	4
139.0299	-31.2094	1086	  60	5
141.2911	-29.7164	1087	  75	6
142.5378	-31.2202	1088	 180	5
149.3108	-29.2387	1089	 150	5
150.3033	-32.2412	1090	 140	5
229.7616	-29.8479	1091	  90	6
238.2553	-25.9814	1092	 130	5
239.0062	-25.9783	1093	  90	4
240.0100	-26.4741	1094	  50	4
240.0057	-25.6408	1095	  60	4
243.0215	-27.9280	1096	  12	6
238.2428	-23.4814	1097	  70	5
238.7425	-23.3127	1098	  40	5
240.2433	-23.1398	1099	 130	4
247.2782	-28.2760	1100	  30	4
245.0111	-25.6193	1101	  17	2
247.5246	-27.6082	1102	  80	4
248.2782	-28.1048	1103	 240	5
245.2613	-25.6182	1104	  60	3
245.0093	-25.2860	1105	  12	2
245.2595	-25.2849	1106	  20	2
247.2687	-26.6093	1107	  60	1
247.2678	-26.4427	1108	 180	4
246.5062	-24.4460	1109	  20	2
247.7609	-25.1071	1110	  30	3
246.5009	-23.4460	1111	  60	3
246.5009	-23.4460	1112	  70	4
243.2272	-19.2937	1113	  60	3
243.7275	-19.2915	1114	 220	4
245.2328	-20.1183	1115	  20	3
263.3146	-32.2011	1116	 150	4
264.0660	-32.3641	1117	  80	3
252.0105	-24.4211	1118	 300	6
246.4812	-19.6127	1119	 150	5
267.3101	-31.3484	1120	  23	4
267.5601	-31.3472	1121	  45	6
235.1690	 -7.1603	1122	  60	4
249.2279	-18.6004	1123	 210	6
266.5469	-29.3520	1124	  12	3
266.7961	-29.2175	1125	   2	5
